Step,AgentID,EV_sat,Pop,EVs,total_daily_use,pop_daily_use,ev_daily_use
5,15,0.01904833132132368,18274.96410005821,348,15012.847793224715,14665.658690296714,347.189102928
5,16,0.009029605531653634,18418.729565225505,166,14946.643668869467,14781.030476093467,165.613192776
5,17,0.03208445926082502,15060.139346275857,483,12567.636356174375,12085.761825386377,481.8745307880001
5,18,0.00802380241190413,14389.707523030767,115,11662.472318372193,11547.740287232193,114.73203113999999
5,19,0.029092696183953246,27828.6383061432,810,23140.594807839916,22332.482240679918,808.1125671599999
5,20,0.014025516849331328,34150.49638607178,479,27883.65720126661,27405.773349822608,477.883851444
5,21,0.011035424157169916,9243.912666932438,102,7520.002238485283,7418.239915213281,101.762323272
5,22,0.030098072001508585,57642.08829222744,1735,47988.733019972526,46257.77585451252,1730.95716546
5,23,0.02003556113362255,34407.29523817597,689,28299.248945640215,27611.854428636216,687.394517004
5,24,0.003005841084034878,13989.10209499059,42,11268.15656434195,11226.25443122995,41.902133112
5,25,0.028029960852402204,22349.93718793454,626,18560.36591065347,17935.82459331747,624.541317336
5,26,0.017034834609205036,47267.507872186936,805,38735.29928541002,37932.17506743002,803.1242179799999
5,27,0.012022785341178946,22453.00345152401,270,18287.906125568024,18018.535269848024,269.37085572
5,28,0.00902414227772855,32472.02288519698,293,26351.11562731858,26058.798365370578,292.317261948
5,29,0.017036646157791747,21004.907256493512,358,17213.603874624045,16856.438073336045,357.165801288
5,30,0.01703368319491215,20095.191179742193,342,16467.59400565511,16126.390921743112,341.203083912
5,31,0.017040199650872712,24224.53527838434,413,19852.227203171435,19440.18956090344,412.03764226799996
5,32,0.025072096533259577,42643.91112653886,1069,35288.24773373144,34221.73867904744,1066.509054684
5,33,0.020046038765130732,34569.639564976394,693,28433.520947241563,27742.135750893558,691.385196348
5,34,0.020030510710033533,21540.226754196046,431,17716.02766955833,17286.031970242326,429.995699316
5,35,0.031093981610722986,44411.07458639468,1381,37017.66939909773,35639.887355581726,1377.7820435160002
5,36,0.02304781792913809,24968.33771630873,575,20610.751173037756,20037.091017337763,573.6601557
5,37,0.022055143801781602,8279.793044935002,183,6827.107498548339,6644.533918560341,182.573579988
5,38,0.02507654016554068,12785.506744395247,321,10580.621179733187,10260.369162377185,320.252017356
5,39,0.022044378634604293,16412.485737064544,362,13532.176284626297,13171.019803994299,361.156480632
5,40,0.023079563075254227,37646.593162057456,869,31078.36610003511,30211.391012551114,866.9750874840001
5,41,0.013032759551272746,12284.171400363164,160,10017.674722551441,9858.047548791441,159.62717376
5,42,0.028056826767251256,7304.073808082651,205,6066.041547366328,5861.519230986328,204.52231638
5,43,0.0,1.0321343870384552,0,0.8282878455983604,0.8282878455983604,0.0
5,44,0.016023940158683404,11860.74530071002,190,9707.80537265979,9518.248103819791,189.55726883999998
5,45,0.021033978376632154,6153.357332306362,129,5066.768668019857,4938.069259175855,128.699408844
5,46,0.03510343752418149,6999.763697432682,246,5862.737146845728,5617.310367189728,245.42677965599998
5,47,0.0,1259.4735133317301,0,1010.7274944487136,1010.7274944487136,0.0
5,48,0.006013585386519265,6927.538936519475,42,5601.252129668879,5559.34999655688,41.902133112
5,49,0.01304757469402567,16398.082264775505,214,13372.962362386343,13159.461017482345,213.501344904
5,50,0.024074684453617736,9529.588583874429,229,7875.96123100323,7647.494838559229,228.46639244399998
5,51,0.01101481598349328,31470.532564373287,347,25601.293816001566,25255.102382909565,346.191433092
5,52,0.013043617870713757,19473.83778566747,254,15881.162961342145,15627.754822998146,253.408138344
5,53,0.0,162.5500427499993,0,130.44640930687444,130.44640930687444,0.0
5,54,0.028082100989459395,7483.928522558956,210,6215.363304913562,6005.852639353562,209.51066556
5,55,0.029077995251108706,2112.7742322295658,61,1756.3591813602268,1695.501321364227,60.857859995999995
5,56,0.0,4201.75096354327,0,3371.9051482434743,3371.9051482434743,0.0
5,57,0.0,3294.081924982875,0,2643.5007447987573,2643.5007447987573,0.0
5,58,0.0,4835.673293785317,0,3880.627818262717,3880.627818262717,0.0
5,59,0.0,68.163786271687,0,54.701438483028824,54.701438483028824,0.0
5,60,0.012042331804136887,13436.478214933151,162,10944.396280915855,10782.773767483855,161.622513432
6,0,0.013021479771199601,13080.74525746592,170,10666.901941236401,10497.298069116401,169.60387212
6,1,0.036098795077613904,21658.398622286248,782,18161.04270613671,17380.864894384715,780.177811752
6,2,0.012031587050672164,18793.56412726499,226,15307.308595066153,15081.835212130154,225.473382936
6,3,0.020054968569833492,33466.05205255426,671,27525.943232130798,26856.506772174795,669.4364599559999
6,4,0.02206869663376408,16433.49494924783,363,13550.033847239385,13187.879696771386,362.154150468
6,5,0.007014945280808967,16052.167725086647,113,12994.601290850036,12881.864599382036,112.736691468
6,6,0.01003631185850908,12111.676354863966,122,9841.335994770334,9719.620274778334,121.71571999199999
6,7,0.02006759966853739,20690.418976377176,415,17018.094210482686,16604.061228542687,414.03298194
6,8,0.0070183440716266735,15892.104096716803,112,12865.152559247237,12753.413537615235,111.739021632
6,9,0.015039724224981092,19392.623386827934,292,15853.89986004142,15562.58026792942,291.31959211200007
6,10,0.0140592758949378,14941.162453137145,210,12199.79353420256,11990.28286864256,209.51066556
6,11,0.03208382768901411,24263.69219457888,778,20247.800118557556,19471.612986149554,776.187132408
6,12,0.032092517412304705,33046.11999853381,1061,27578.038994819384,26519.511298823385,1058.527695996
6,13,0.03710852463171677,12822.815744865718,476,10765.20047719074,10290.309635254738,474.89084193599996
6,14,0.012032729528585162,21062.16686786357,253,17154.799379968517,16902.388911460515,252.410468508
6,15,0.019058659042653532,18460.77977987959,352,15165.955555625373,14814.775773353374,351.179782272
6,16,0.009032383314032551,18459.120774406725,167,14980.0552840734,14813.444421461398,166.610862612
6,17,0.03209441086268826,15122.617860614944,485,12619.770703603494,12135.900833143492,483.86987046
6,18,0.008028899125021343,14500.251125809833,116,11752.181229438393,11636.451528462392,115.729700976
6,19,0.029115176911911234,27959.700717440668,814,23249.76307225014,22437.65982574614,812.103246504
6,20,0.014032407341218012,34355.200958026224,482,28050.925629768048,27570.048768816047,480.87686095199996
6,21,0.011037926611318616,9289.275179191774,103,7557.4033244094,7454.6433313013995,102.759993108
6,22,0.030116991593430138,57902.171224385645,1744,48206.42860155348,46466.49240756949,1739.936193984
6,23,0.020047069230944434,34613.90217754307,694,28470.039363662312,27777.65649747831,692.382866184
6,24,0.0030069484378613016,14118.633937737231,42,11372.105868146129,11330.203735034129,41.902133112
6,25,0.028035509780038975,22449.138816772615,629,18642.968227304027,18015.433900460022,627.534326844
6,26,0.01703942240593453,47531.3671430271,810,38952.03469943925,38143.92213227925,808.1125671599999
6,27,0.012028742046482955,22524.771617081526,271,18346.497748263922,18076.129222707925,270.368525556
6,28,0.009027821305045832,32536.993250854986,294,26404.25201559513,26110.937083811128,293.314931784
6,29,0.017045361855530287,21125.492064035785,360,17312.36852234872,16953.20738138872,359.16114096
6,30,0.01704241159214053,20200.705651488377,344,16554.264708903425,16211.066285319423,343.19842358399995
6,31,0.017064119255228744,24358.242224232996,416,19962.520036722977,19547.48938494698,415.030651776
6,32,0.025083501699824016,42826.28167704182,1074,35439.58844969006,34368.09104582606,1071.497403864
6,33,0.02005071095101249,34665.87874429958,695,28512.74822832042,27819.367692300417,693.38053602
6,34,0.02003230103818399,21690.897756707793,435,17840.931828418004,17406.945449758005,433.98637866
6,35,0.031104443137061833,44744.79283204856,1392,37296.45265943097,35907.696247718966,1388.756411712
6,36,0.023053023684425532,25069.97018483629,578,20695.304238539127,20118.651073331126,576.653165208
6,37,0.022066635387766775,8311.73915655228,183,6852.744253121205,6670.170673133205,182.573579988
6,38,0.025084392775391196,12772.105647115064,320,10568.86912932984,10249.614781809838,319.25434752
6,39,0.022058618741224657,16488.66233762179,364,13595.303346245488,13232.151525941488,363.151820304
6,40,0.023091567113400373,37800.97043169822,873,31206.244538265822,30335.278771437825,870.965766828
6,41,0.013035146152211756,12309.774491794235,160,10038.221203424875,9878.594029664873,159.62717376
6,42,0.028080403029489283,7326.049585753981,206,6084.674778783571,5879.15479256757,205.519986216
6,43,0.0,1.041477099261348,0,0.8357853721572319,0.8357853721572319,0.0
6,44,0.016028678922209636,11978.644663333205,192,9804.4149508369,9612.8623423249,191.55260851199998
6,45,0.021052279414035403,6172.488567310816,130,5083.11915394693,4953.42207526693,129.69707867999998
6,46,0.03512183049258253,7022.558698850269,247,5882.0278053193415,5635.60335582734,246.42444949199998
6,47,0.0,1268.376829128008,0,1017.8724053752267,1017.8724053752267,0.0
6,48,0.006018763623323198,6959.199204187949,42,5626.6594944728295,5584.75736136083,41.902133112
6,49,0.013049044079945409,16439.3986999767,215,13407.116471471303,13192.617456731303,214.49901474
6,50,0.024093129538943082,9593.709898136505,231,7929.413925370546,7698.952193254547,230.46173211599998
6,51,0.011015267404979344,31646.73777889801,349,25744.69384032965,25396.507067565653,348.18677276399995
6,52,0.013050334151427952,19623.656068993663,256,16003.387473383416,15747.983995367416,255.403478016
6,53,0.0,163.69717662661444,0,131.36698424285808,131.36698424285808,0.0
6,54,0.028108081088013957,7472.1506475281985,210,6205.911560201381,5996.40089464138,209.51066556
6,55,0.029090849741348134,2119.656241310256,62,1762.8796634834805,1701.0241336514807,61.855529831999995
6,56,0.0,4223.957738731415,0,3389.7260853319603,3389.7260853319603,0.0
6,57,0.0,3310.1930849086375,0,2656.4299506391817,2656.4299506391817,0.0
6,58,0.0,4863.818669586189,0,3903.214482342916,3903.214482342916,0.0
6,59,0.0,68.42762277350006,0,54.913167275733805,54.913167275733805,0.0
6,60,0.01205203106163945,13490.881377826068,163,10989.052488973422,10826.432305705423,162.620183268
7,0,0.013032195003954437,13141.348515041993,171,10716.5337252772,10545.9321833212,170.601541956
7,1,0.03611447103497606,21754.280538905175,786,18241.978623567407,17457.810132471404,784.1684910959999
7,2,0.012042132557313687,18876.05178871502,227,15374.502613215804,15148.031560443804,226.47105277199998
7,3,0.02007113211238673,33630.641927863915,675,27662.01728641079,26988.59014711079,673.4271393
7,4,0.022081336678878412,16475.389835378995,364,13584.652163195646,13221.500342891644,363.151820304
7,5,0.007020667568955695,16158.839538789096,113,13080.20542134625,12967.468729878252,112.736691468
7,6,0.010036701187020115,12176.081140014749,122,9893.020834853836,9771.305114861836,121.71571999199999
7,7,0.02007912851159709,20700.280397930896,416,17027.005671115545,16611.975019339545,415.030651776
7,8,0.007026586731797202,15968.07936258078,112,12926.122710103076,12814.383688471076,111.739021632
7,9,0.015043392018996729,19590.68956069974,295,16015.84097408154,15721.528372461542,294.31260161999995
7,10,0.014066366632438907,15001.169531045089,211,12248.946884059684,12038.438548663684,210.50833539599998
7,11,0.032109081536685034,24427.44493033257,784,20385.19770801589,19603.024556591892,782.173151424
7,12,0.032090439385437854,33187.70912506193,1065,27695.654948202202,26633.136572862197,1062.5183753400001
7,13,0.0371298737713233,12840.005360023139,477,10779.992813190569,10304.10430141857,475.888511772
7,14,0.012034869738530673,21097.63559475938,254,17184.260703138403,16930.852564794404,253.408138344
7,15,0.019067237881417107,18528.94700858357,353,15221.657426496316,14869.479974388318,352.17745210800007
7,16,0.009036199695593255,18526.30696135815,167,15033.972199101918,14867.361336489916,166.610862612
7,17,0.032104242820440027,15235.368229551084,489,12714.243554018745,12226.383004214747,487.860549804
7,18,0.008035894783507936,14616.615897973808,117,11846.561628935982,11729.834258123981,116.727370812
7,19,0.02912600824946732,28214.317066960426,822,23462.074051427742,22641.989446235744,820.084605192
7,20,0.014037555662988841,34473.89780444368,484,28148.175188690057,27665.302988066054,482.872200624
7,21,0.011042237650809002,9351.482682113532,103,7607.32484550411,7504.564852396111,102.759993108
7,22,0.03012778718879061,58076.87520083788,1750,48352.6145616724,46606.6923486724,1745.922213
7,23,0.020055277066605537,34736.88803187622,697,28571.728521272667,27876.352645580668,695.375875692
7,24,0.00300788132996513,14143.761722168369,43,11393.268584988115,11350.368782040117,42.899802947999994
7,25,0.0280470080491152,22543.50760910847,632,18721.69219266155,18091.16485630955,630.5273363520001
7,26,0.017045548781601316,47908.012863750046,817,39261.27657917141,38446.18032315941,815.0962560119999
7,27,0.01203002093674735,22595.30971157556,272,18404.102238931388,18132.73604353939,271.366195392
7,28,0.009032846234209989,32784.74999869514,296,26605.072145408845,26309.76187395285,295.31027145600007
7,29,0.017056310672007018,21248.445916554178,362,17413.034328666727,17051.87784803473,361.156480632
7,30,0.017046825824780273,20260.40866646868,345,16603.174048261117,16258.977954841117,344.19609342000007
7,31,0.017071665125971726,24457.593506761536,418,20044.244780624136,19627.218789176135,417.025991448
7,32,0.02509639263374219,43020.844188174255,1080,35601.71088388985,34524.22746100985,1077.48342288
7,33,0.020059187597148507,34743.095351714066,697,28576.709895442542,27881.33401975054,695.375875692
7,34,0.020046170659900386,21855.11884904731,438,17975.712264528465,17538.732876360467,436.979388168
7,35,0.031118214951054678,45177.6868265249,1406,37657.81746770224,36255.09367828623,1402.7237894159998
7,36,0.02304894936302797,25242.978718504924,582,20838.134266152203,20257.4904216002,580.6438445519999
7,37,0.022075498106234395,8345.323398215416,184,6880.693276891873,6697.122027067871,183.57124982399998
7,38,0.025093660388099952,12869.186546384377,323,10649.769560501461,10327.522203473463,322.24735702799995
7,39,0.02206599394612998,16553.87593727822,365,13648.63492980577,13284.485439665772,364.14949014000007
7,40,0.02310057765078492,37794.76405716693,873,31201.263922704464,30330.298155876466,870.965766828
7,41,0.013043172978497053,12358.241586434715,161,10078.11371670986,9917.488873113858,160.624843596
7,42,0.028096211057016922,7398.921551689426,208,6145.149871118766,5937.634545230764,207.515325888
7,43,0.0,1.0463675006735569,0,0.8397099192905295,0.8397099192905295,0.0
7,44,0.016039464714752545,12064.8121460149,194,9875.559695360957,9682.011747176957,193.54794818399998
7,45,0.021066221312629786,6223.849630257599,131,5125.334076797722,4994.639328281724,130.694748516
7,46,0.03513585887789603,7029.264454605786,247,5887.409174313143,5640.9847248211445,246.42444949199998
7,47,0.0,1273.4507692039952,0,1021.9442422862061,1021.9442422862061,0.0
7,48,0.006019413607774184,7016.548675052153,42,5672.682444841354,5630.780311729354,41.902133112
7,49,0.013054336150295212,16487.250203005,215,13445.517302651511,13231.018287911513,214.49901474
7,50,0.024106833199437558,9624.530024586273,232,7955.144746682486,7723.685344730485,231.459401952
7,51,0.011017987228216817,31877.784619610666,351,25932.104269673564,25581.92215723756,350.182112436
7,52,0.013059761287122548,19730.354457699603,258,16091.008269991931,15833.609452303932,257.398817688
7,53,0.0,165.16799212777948,0,132.54731368254303,132.54731368254303,0.0
7,54,0.028126372798381497,7513.13370658364,211,6239.7981349293705,6029.289799533371,210.50833539599998
